deckid,deckname,user,patch_type,archetype,createddate,lastupdatedate,scrapeddate,deltadays_createdlastupdate,deltadays_createdscraped,deltadays_lastupdatedscraped,hero,deck_type,craft_cost,cards,nbr_cards,count_positiverating,count_negativerating,count_totalrating,url,count_cards_mana0,count_cards_mana1,count_cards_mana2,count_cards_mana3,count_cards_mana4,count_cards_mana5,count_cards_mana6,count_cards_mana7+,format,count_minions,count_spells,count_weapons,is_gooddeck
5879.0,Paladin tokens,Svargas_,Beta Patch 3664,Unknown,2013-08-25 00:00:00.000000,2013-08-25 00:00:00.000000,2019-11-15 23:06:25.412796,0.0,2273,2273,paladin,None,6320.0,"[39, 140, 140, 158, 158, 178, 178, 191, 191, 260, 260, 350, 350, 383, 383, 391, 422, 422, 432, 435, 435, 502, 502, 542, 542, 564, 564, 567, 610, 610]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/5879,0.0,4.0,8.0,7.0,8.0,0.0,1,2.0,Standard,21.0,8.0,1.0,1
1136094.0,Jurassic Park,JustDetox,Spiteful Nerf,Face Hunter,2018-07-11 00:00:00.000000,2018-07-10 00:00:00.000000,2019-11-22 16:38:49.191239,-1.0,499,500,hunter,Ranked Deck,3460.0,"[8, 22, 22, 74, 86, 86, 114, 162, 279, 317, 344, 344, 407, 500, 578, 55500, 55526, 55527, 55528, 55528, 55532, 55536, 55584, 58724, 76981, 89361, 89381, 89398, 89398, 89474]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1136094,0.0,7.0,9.0,5.0,3.0,4.0,2,0.0,Standard,16.0,13.0,0.0,1
970377.0,54,user-100204433,Marin's Treasure,Face Hunter,2017-11-25 00:00:00.000000,2017-11-25 00:00:00.000000,2019-11-21 21:37:36.431581,0.0,726,726,hunter,Ranked Deck,1180.0,"[8, 8, 162, 162, 225, 225, 279, 279, 317, 317, 363, 363, 488, 488, 578, 578, 35214, 42020, 42020, 49745, 49745, 55453, 55500, 55500, 55528, 55528, 61834, 61834, 62854, 62854]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/970377,0.0,5.0,7.0,10.0,2.0,2.0,2,2.0,Wild,22.0,6.0,2.0,1
90470.0,Cheap Combo Warrior,fcostarocha,Naxx Launch,Unknown,2014-08-16 00:00:00.000000,2014-08-15 00:00:00.000000,2019-11-16 11:39:09.689465,-1.0,1918,1919,warrior,Ranked Deck,3160.0,"[50, 69, 69, 95, 95, 130, 130, 161, 161, 193, 193, 227, 227, 297, 303, 328, 328, 389, 428, 428, 493, 493, 500, 597, 632, 632, 664, 664, 7753, 7753]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/90470,0.0,5.0,7.0,12.0,2.0,3.0,0,1.0,Wild,18.0,10.0,2.0,1
799169.0,quest mage,user-18180034,Un'Goro Launch,TTK Mage,2017-04-09 00:00:00.000000,2017-04-09 00:00:00.000000,2019-11-20 22:49:31.951966,0.0,955,955,mage,Ranked Deck,7900.0,"[28, 28, 44, 49, 49, 177, 276, 303, 395, 395, 435, 435, 467, 467, 489, 489, 672, 33155, 33155, 42028, 42028, 42049, 42049, 55450, 55450, 55489, 55551, 55552, 55552, 55553]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/799169,0.0,3.0,11.0,8.0,1.0,2.0,1,4.0,Wild,13.0,17.0,0.0,1
904199.0,Aggro Token,guitz,Frozen Throne,Aggro Druid,2017-08-14 00:00:00.000000,2017-08-14 00:00:00.000000,2019-11-21 12:40:27.076532,0.0,829,829,druid,Ranked Deck,4460.0,"[165, 165, 305, 305, 329, 329, 453, 453, 548, 548, 612, 33151, 33151, 42024, 42024, 49624, 49642, 49642, 55466, 55466, 55491, 55491, 55570, 55570, 55584, 55584, 62860, 62860, 62905, 62905]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/904199,2.0,9.0,9.0,6.0,0.0,4.0,0,0.0,Wild,18.0,12.0,0.0,1
805301.0,Arena Warrior 5/3,NRoman,Un'Goro Launch,Unknown,2017-04-12 00:00:00.000000,2017-04-12 00:00:00.000000,2019-11-20 23:29:22.442054,0.0,952,952,warrior,Arena,2980.0,"[1, 25, 69, 96, 213, 227, 328, 338, 360, 389, 463, 557, 627, 637, 33166, 35204, 35209, 35247, 35247, 49626, 49645, 55496, 55532, 55535, 55537, 55560, 55560, 55563, 55573, 55573]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/805301,0.0,2.0,8.0,4.0,4.0,6.0,3,3.0,Wild,24.0,4.0,2.0,1
995390.0,Big mage,ROD11,Kobolds Patch,Yogg Mage,2017-12-09 00:00:00.000000,2017-12-09 00:00:00.000000,2019-11-22 00:24:32.165802,0.0,713,713,mage,Ranked Deck,11180.0,"[28, 28, 44, 276, 276, 428, 428, 467, 467, 33168, 42025, 42025, 42028, 42036, 42048, 42048, 55450, 55450, 55558, 61810, 76881, 76885, 76885, 76908, 76908, 76910, 76942, 76960, 76963, 76963]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/995390,0.0,3.0,8.0,4.0,0.0,4.0,4,7.0,Wild,18.0,11.0,0.0,1
590298.0,Healadin,Noxious,Old Gods,Unknown,2016-07-21 00:00:00.000000,2016-07-21 00:00:00.000000,2019-11-19 21:05:49.707104,0.0,1216,1216,paladin,Ranked Deck,7640.0,"[23, 25, 158, 260, 260, 293, 383, 383, 391, 506, 506, 22380, 27214, 27254, 27260, 27260, 31110, 31112, 31114, 31114, 33123, 33123, 33126, 33126, 33147, 35196, 35196, 35201, 35237, 35237]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/590298,2.0,1.0,7.0,5.0,7.0,0.0,1,7.0,Wild,17.0,12.0,1.0,1
120006.0,Dtwo's Priest - BlizzCon 2014 World Championshi...,DTwo,Naxx Launch,Unknown,2014-11-14 00:00:00.000000,2014-11-14 00:00:00.000000,2019-11-16 15:55:14.084751,0.0,1828,1828,priest,None,6200.0,"[25, 25, 33, 38, 38, 62, 62, 74, 147, 209, 209, 396, 401, 431, 431, 442, 457, 495, 544, 547, 547, 600, 600, 656, 656, 671, 7735, 7735, 7749, 7749]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/120006,3.0,4.0,3.0,8.0,3.0,3.0,4,2.0,Wild,17.0,13.0,0.0,1
308703.0,shaman,davided11,TGT Launch,Unknown,2015-08-24 00:00:00.000000,2015-08-24 00:00:00.000000,2019-11-17 23:30:42.398406,0.0,1546,1546,shaman,None,4840.0,"[172, 270, 270, 335, 390, 390, 491, 491, 526, 526, 542, 542, 613, 613, 636, 636, 7746, 7756, 7756, 12182, 12241, 12241, 22265, 22265, 22269, 22269, 22270, 22270, 22271, 22271]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/308703,0.0,2.0,10.0,6.0,4.0,4.0,2,2.0,Wild,21.0,8.0,1.0,1
261321.0,Draft #8 (Priest),user-4766653,Blackrock Launch,Unknown,2015-06-14 00:00:00.000000,2015-06-14 00:00:00.000000,2019-11-17 07:32:08.101183,0.0,1617,1617,priest,Arena,1560.0,"[41, 67, 128, 192, 280, 310, 325, 326, 409, 414, 414, 422, 434, 457, 463, 472, 509, 513, 542, 604, 656, 7751, 12174, 12175, 12197, 12227, 12253, 12256, 12281, 14436]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/261321,0.0,2.0,4.0,4.0,8.0,6.0,5,1.0,Wild,27.0,3.0,0.0,1
926407.0,[BETA] Trump - Basic Druid,Trump,Frozen Throne,Unknown,2017-09-02 00:00:00.000000,2017-09-02 00:00:00.000000,2019-11-21 15:06:50.388712,0.0,810,810,druid,Ranked Deck,0.0,"[31, 31, 47, 47, 60, 60, 74, 74, 238, 238, 246, 246, 282, 282, 326, 326, 434, 434, 435, 435, 480, 480, 532, 532, 548, 548, 620, 620, 667, 667]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/926407,2.0,2.0,8.0,4.0,8.0,0.0,4,2.0,Standard,18.0,12.0,0.0,1
142395.0,Arena Shaman - Failed,MagicTurtleHS,GvG Launch,Unknown,2014-12-16 00:00:00.000000,2014-12-15 00:00:00.000000,2019-11-16 18:26:48.730078,-1.0,1796,1797,shaman,Arena,1720.0,"[25, 31, 51, 73, 74, 77, 80, 151, 152, 213, 214, 247, 326, 346, 360, 360, 390, 463, 475, 491, 500, 535, 572, 613, 636, 641, 12177, 12177, 12189, 12202]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/142395,0.0,2.0,11.0,6.0,7.0,2.0,2,0.0,Wild,26.0,3.0,1.0,1
893470.0,Mid-Range Hunter FT,Nolaks,Frozen Throne,Midrange Hunter,2017-08-10 00:00:00.000000,2017-08-10 00:00:00.000000,2019-11-21 11:28:19.586696,0.0,833,833,hunter,Ranked Deck,7400.0,"[8, 8, 99, 162, 225, 225, 239, 279, 317, 344, 363, 363, 488, 488, 578, 578, 49682, 49745, 49745, 55451, 55500, 55500, 55528, 55528, 55573, 55573, 58724, 61827, 61827, 62922]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/893470,0.0,4.0,5.0,10.0,2.0,5.0,3,1.0,Wild,19.0,8.0,2.0,1
106418.0,Druid Arena 1,goryn1,Naxx Launch,Unknown,2014-09-29 00:00:00.000000,2014-09-29 00:00:00.000000,2019-11-16 14:26:17.925244,0.0,1874,1874,druid,Arena,1240.0,"[41, 47, 47, 76, 84, 103, 149, 237, 246, 266, 305, 310, 326, 329, 356, 357, 372, 395, 436, 459, 476, 509, 548, 587, 587, 633, 633, 633, 663, 7749]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/106418,1.0,4.0,8.0,5.0,4.0,6.0,1,1.0,Wild,22.0,8.0,0.0,1
444178.0,Sigma,user-23421164,Explorers,Unknown,2016-03-08 00:00:00.000000,2016-03-08 00:00:00.000000,2019-11-19 05:15:44.097425,0.0,1351,1351,mage,None,4320.0,"[4, 4, 177, 177, 263, 263, 489, 489, 503, 522, 522, 569, 589, 589, 7748, 7748, 7749, 12178, 12178, 12182, 12191, 12191, 12192, 14445, 14445, 22267, 22267, 22358, 27249, 27249]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/444178,0.0,5.0,9.0,7.0,4.0,3.0,0,2.0,Wild,15.0,15.0,0.0,1
795510.0,Plant Rogue,user-100019214,Un'Goro Launch,Miracle Rogue,2017-04-08 00:00:00.000000,2017-04-08 00:00:00.000000,2019-11-20 22:26:01.885043,0.0,956,956,rogue,Ranked Deck,11320.0,"[3, 131, 131, 286, 364, 364, 378, 378, 382, 382, 385, 471, 471, 525, 33139, 42046, 42046, 42049, 42049, 49643, 49643, 49657, 55457, 55483, 55490, 55490, 55579, 55579, 55592, 55592]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/795510,6.0,4.0,6.0,6.0,2.0,2.0,2,2.0,Wild,16.0,14.0,0.0,1
1036486.0,The Light Purges,Gamergull,Patches Nerf,Control Paladin,2018-02-11 00:00:00.000000,2018-02-11 00:00:00.000000,2019-11-22 04:55:20.919038,0.0,649,649,paladin,Ranked Deck,8640.0,"[23, 23, 25, 25, 142, 260, 260, 293, 383, 383, 391, 395, 395, 33147, 42019, 42019, 49627, 55451, 55462, 55516, 55516, 55529, 55529, 62901, 62901, 62932, 62932, 76892, 76892, 76900]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1036486,0.0,0.0,10.0,6.0,5.0,1.0,6,2.0,Wild,19.0,10.0,1.0,1
1070127.0,rush warrior,user-100216057,Patches Nerf,Tempo Warrior,2018-04-10 00:00:00.000000,2018-04-10 00:00:00.000000,2019-11-22 09:27:43.443411,0.0,591,591,warrior,Ranked Deck,6160.0,"[42, 69, 69, 130, 130, 182, 328, 366, 366, 428, 428, 643, 664, 664, 674, 61815, 61815, 62834, 62834, 89338, 89338, 89358, 89358, 89369, 89383, 89383, 89413, 89413, 89418, 89418]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1070127,2.0,4.0,7.0,4.0,7.0,5.0,0,1.0,Standard,21.0,4.0,5.0,1
1224692.0,Odd Quest,yuya,Level Up Nerf,Taunt Warrior,2019-01-02 00:00:00.000000,2019-01-02 00:00:00.000000,2019-11-23 17:05:17.390127,0.0,325,325,warrior,Ranked Deck,12400.0,"[50, 50, 297, 493, 493, 55456, 55456, 55488, 55523, 55524, 55524, 55529, 55529, 76945, 89335, 89337, 89337, 89366, 89369, 89381, 89381, 89413, 89413, 89803, 89811, 89895, 89895, 90171, 90197, 90197]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1224692,0.0,5.0,0.0,11.0,0.0,10.0,0,4.0,Standard,22.0,7.0,1.0,1
348255.0,Cutpurse Oil,Vaanquish,TGT Launch,Unknown,2015-10-16 00:00:00.000000,2015-10-16 00:00:00.000000,2019-11-18 08:30:57.748491,0.0,1494,1494,rogue,Ranked Deck,2320.0,"[87, 87, 90, 90, 103, 103, 244, 244, 280, 280, 286, 286, 364, 364, 378, 378, 382, 382, 385, 385, 471, 471, 523, 7746, 12191, 12227, 12236, 12276, 12276, 22336]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/348255,4.0,4.0,7.0,4.0,5.0,4.0,0,2.0,Wild,11.0,19.0,0.0,1
604002.0,Lothar's OTK Warrior SeatStory Cup V,Lothar,Karazhan,Worgen OTK Warrior,2016-08-09 00:00:00.000000,2016-08-09 00:00:00.000000,2019-11-19 22:34:25.633100,0.0,1197,1197,warrior,Tournament,1600.0,"[25, 25, 95, 166, 166, 215, 215, 227, 227, 328, 366, 366, 395, 395, 428, 428, 450, 454, 493, 493, 632, 632, 646, 664, 664, 14454, 33161, 33161, 35209, 35209]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/604002,2.0,4.0,14.0,8.0,0.0,1.0,1,0.0,Wild,12.0,16.0,2.0,1
1108046.0,Zuka's Dragon Priest - HCT EU Summer Playoffs 2018,Zuka,Witchwood,Dragon Priest,2018-05-04 00:00:00.000000,2018-05-04 00:00:00.000000,2019-11-22 13:34:42.535855,0.0,567,567,priest,Tournament,8960.0,"[25, 249, 303, 360, 360, 415, 415, 428, 428, 431, 431, 547, 600, 600, 602, 55463, 55463, 55488, 55533, 55533, 62883, 62889, 76868, 76868, 76911, 76911, 89364, 89364, 89461, 89461]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1108046,0.0,4.0,7.0,4.0,7.0,1.0,1,6.0,Standard,17.0,12.0,0.0,1
298995.0,Silver Hand TGT,user-21457739,Blackrock Launch,Unknown,2015-08-17 00:00:00.000000,2015-08-17 00:00:00.000000,2019-11-17 19:41:27.512395,0.0,1553,1553,paladin,Ranked Deck,4540.0,"[23, 23, 260, 293, 293, 383, 391, 542, 542, 567, 567, 581, 581, 7729, 7729, 7749, 7749, 12223, 12223, 12227, 12280, 12280, 14454, 22259, 22275, 22275, 22318, 22330, 22363, 22363]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/298995,0.0,4.0,1.0,11.0,6.0,6.0,1,1.0,Wild,16.0,10.0,4.0,1
730995.0,Maly Mage,Gronk22,Gadgetzan,Unknown,2017-02-07 00:00:00.000000,2017-02-07 00:00:00.000000,2019-11-20 14:36:58.496238,0.0,1016,1016,mage,Ranked Deck,8260.0,"[28, 28, 44, 49, 49, 177, 177, 188, 188, 241, 276, 276, 280, 280, 303, 360, 395, 395, 467, 489, 489, 522, 522, 525, 595, 14454, 22351, 22351, 22358, 22358]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/730995,0.0,4.0,6.0,6.0,6.0,2.0,3,3.0,Wild,12.0,18.0,0.0,1
343886.0,ghetto mech mage,arnoldwhat,TGT Launch,Unknown,2015-10-07 00:00:00.000000,2015-10-07 00:00:00.000000,2019-11-18 07:59:24.966510,0.0,1503,1503,mage,None,1240.0,"[44, 177, 177, 263, 263, 386, 522, 522, 12178, 12178, 12179, 12179, 12181, 12181, 12184, 12184, 12188, 12188, 12191, 12191, 12192, 12195, 12195, 12200, 12200, 12202, 12230, 12230, 22294, 22294]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/343886,0.0,6.0,11.0,4.0,6.0,2.0,0,1.0,Wild,22.0,8.0,0.0,1
981868.0,Oozebane,A80lbChinaman,Marin's Treasure,Oil Rogue,2017-12-05 00:00:00.000000,2017-12-05 00:00:00.000000,2019-11-21 22:52:53.766619,0.0,716,716,rogue,Ranked Deck,9100.0,"[87, 87, 244, 244, 364, 364, 33134, 35241, 35241, 55588, 55588, 61821, 61821, 62940, 62940, 73325, 73325, 73331, 73331, 76866, 76866, 76879, 76879, 76953, 76967, 76984, 76984, 76986, 76995, 76995]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/981868,2.0,5.0,8.0,4.0,7.0,3.0,0,1.0,Wild,14.0,15.0,1.0,1
400216.0,Nerub'a'rattle,Wanikka,Explorers,Unknown,2015-12-22 00:00:00.000000,2015-12-22 00:00:00.000000,2019-11-19 00:20:56.388289,0.0,1428,1428,warrior,Ranked Deck,8120.0,"[33, 96, 227, 227, 297, 328, 328, 428, 428, 498, 632, 632, 644, 644, 664, 664, 7734, 7734, 7740, 7744, 7745, 7755, 7755, 12182, 12187, 12191, 12191, 12250, 27241, 27241]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/400216,0.0,2.0,10.0,3.0,5.0,5.0,2,3.0,Wild,20.0,5.0,5.0,1
679827.0,Weasel Priest,drusepth,Yogg Nerf,N'Zoth Priest,2016-11-29 00:00:00.000000,2016-11-28 00:00:00.000000,2019-11-20 08:51:53.220593,-1.0,1086,1087,priest,Ranked Deck,12600.0,"[33, 38, 315, 415, 415, 442, 547, 547, 671, 14461, 14461, 22328, 22328, 27250, 27250, 33127, 33134, 33168, 33176, 35186, 42049, 42049, 42058, 42058, 49648, 49659, 49755, 49756, 49758, 49758]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/679827,1.0,4.0,8.0,3.0,3.0,3.0,3,5.0,Wild,15.0,15.0,0.0,1
56595.0,[Tier 1] Zetalot's Legend Prophecy Control Priest,HearthstoneMetaDecks,Live Patch 5435,Unknown,2014-05-22 00:00:00.000000,2014-05-22 00:00:00.000000,2019-11-16 07:19:13.023158,0.0,2004,2004,priest,Ranked Deck,6400.0,"[25, 25, 33, 38, 38, 62, 147, 209, 209, 228, 280, 280, 396, 409, 409, 415, 431, 431, 457, 457, 547, 547, 557, 557, 600, 600, 656, 656, 671, 671]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/56595,2.0,6.0,3.0,7.0,2.0,4.0,5,1.0,Wild,16.0,14.0,0.0,1
875644.0,Nzoth control,user-100095210,Quest Rogue Nerf,N'Zoth Hunter,2017-08-05 00:00:00.000000,2017-08-05 00:00:00.000000,2019-11-21 09:33:23.632415,0.0,838,838,hunter,Ranked Deck,7880.0,"[8, 8, 22, 22, 162, 239, 239, 317, 344, 344, 395, 395, 407, 428, 428, 467, 467, 498, 630, 33134, 33167, 35215, 35215, 42022, 42050, 49669, 49669, 55505, 55526, 55533]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/875644,0.0,2.0,8.0,9.0,3.0,1.0,3,4.0,Wild,19.0,11.0,0.0,1
553576.0,11,Armmenko,Old Gods,Unknown,2016-05-22 00:00:00.000000,2016-05-22 00:00:00.000000,2019-11-19 17:04:32.952519,0.0,1276,1276,paladin,Arena,2980.0,"[41, 54, 112, 246, 394, 422, 475, 557, 604, 612, 637, 7749, 7751, 7756, 12182, 12184, 12189, 12191, 12266, 14450, 14453, 22275, 22297, 22315, 22326, 22355, 22366, 22374, 27260, 27260]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/553576,0.0,2.0,7.0,7.0,5.0,6.0,2,1.0,Wild,28.0,2.0,0.0,1
1239726.0,Brawliseum Warlock (Mecha'thun variant),katPHish,Level Up Nerf,Mecha'thun Warlock,2019-03-10 00:00:00.000000,2019-03-10 00:00:00.000000,2019-11-23 18:45:44.943237,0.0,258,258,warlock,Tavern Brawl,3880.0,"[36, 36, 43, 43, 395, 395, 410, 410, 428, 428, 435, 435, 55485, 55485, 62840, 62840, 73325, 73325, 76918, 76993, 76993, 77009, 77014, 77014, 89337, 89337, 89466, 89877, 90286, 90286]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1239726,0.0,7.0,8.0,6.0,3.0,2.0,2,2.0,Standard,25.0,5.0,0.0,1
1037694.0,Dinosize Me!,Likafoss,Patches Nerf,Murloc Paladin,2018-02-14 00:00:00.000000,2018-02-13 00:00:00.000000,2019-11-22 05:03:50.933331,-1.0,646,647,paladin,Ranked Deck,11160.0,"[76, 222, 222, 289, 289, 420, 420, 424, 424, 33158, 33158, 49659, 49704, 49704, 52595, 52595, 55455, 55455, 55462, 55479, 55479, 55574, 55574, 62906, 76881, 76881, 76886, 76886, 76919, 76919]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1037694,0.0,5.0,6.0,7.0,4.0,2.0,3,3.0,Wild,23.0,4.0,2.0,1
402756.0,FATReno Mage,user-20679489,Explorers,Unknown,2015-12-27 00:00:00.000000,2015-12-27 00:00:00.000000,2019-11-19 00:38:03.487745,0.0,1423,1423,mage,Ranked Deck,8140.0,"[28, 33, 44, 73, 177, 220, 263, 274, 276, 326, 368, 467, 522, 557, 595, 683, 7732, 7748, 7749, 12178, 12182, 12191, 12192, 12227, 12230, 14445, 22264, 27211, 27228, 27249]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/402756,0.0,2.0,7.0,6.0,5.0,4.0,3,3.0,Wild,21.0,9.0,0.0,1
127216.0,When weak go strong,Yakez,Naxx Launch,Unknown,2014-12-03 00:00:00.000000,2014-12-03 00:00:00.000000,2019-11-16 16:42:15.058190,0.0,1809,1809,paladin,Ranked Deck,4760.0,"[212, 212, 260, 260, 293, 293, 383, 383, 506, 642, 642, 12179, 12179, 12181, 12181, 12188, 12188, 12189, 12189, 12216, 12216, 12244, 12247, 12247, 12250, 12250, 12251, 12251, 12286, 12286]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/127216,0.0,4.0,8.0,8.0,6.0,3.0,0,1.0,Wild,21.0,7.0,2.0,1
12726.0,Kripp's fast Rogue,Ticklingling,Beta Patch 3937,Unknown,2013-10-19 00:00:00.000000,2013-10-19 00:00:00.000000,2019-11-15 23:59:50.356240,0.0,2218,2218,rogue,None,4860.0,"[3, 67, 67, 87, 87, 92, 131, 131, 157, 205, 205, 284, 284, 364, 364, 382, 382, 385, 385, 417, 417, 435, 435, 471, 471, 550, 550, 568, 568, 674]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/12726,6.0,7.0,10.0,2.0,1.0,4.0,0,0.0,Wild,11.0,19.0,0.0,1
1309071.0,I Wish for More Wishes (Standard),Terraism,Saviors of Uldum,Unknown,2019-09-14 00:00:00.000000,2019-09-14 00:00:00.000000,2019-11-24 04:12:24.284588,0.0,71,71,rogue,Ranked Deck,8500.0,"[90, 131, 164, 247, 364, 378, 395, 435, 471, 550, 562, 572, 76866, 89422, 89423, 89427, 89438, 89464, 89859, 90142, 90148, 90565, 90578, 90622, 90631, 90673, 90733, 90825, 90831, 90843]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1309071,3.0,2.0,9.0,2.0,8.0,2.0,2,2.0,Wild,18.0,11.0,1.0,1
903928.0,My Budget Control Paladin,user-24340205,Frozen Throne,Control Paladin,2017-08-14 00:00:00.000000,2017-08-14 00:00:00.000000,2019-11-21 12:38:38.526609,0.0,829,829,paladin,Ranked Deck,5160.0,"[23, 23, 25, 74, 191, 260, 260, 293, 293, 350, 383, 383, 391, 395, 467, 35237, 35240, 42019, 42019, 49627, 55456, 55479, 55479, 55525, 55529, 55584, 55584, 62851, 62902, 62906]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/903928,0.0,0.0,11.0,8.0,5.0,1.0,2,3.0,Wild,21.0,6.0,2.0,1
147045.0,Rebirth,user-18311308,GvG Launch,Unknown,2014-12-22 00:00:00.000000,2014-12-22 00:00:00.000000,2019-11-16 18:57:28.275880,0.0,1790,1790,priest,Ranked Deck,3700.0,"[25, 25, 33, 38, 38, 62, 62, 147, 147, 209, 209, 315, 401, 431, 431, 442, 547, 547, 600, 600, 656, 656, 671, 671, 7735, 7735, 7749, 7749, 12197, 12198]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/147045,2.0,4.0,5.0,8.0,3.0,4.0,3,1.0,Wild,17.0,13.0,0.0,1
615211.0,Arcane Druid,AsciiElephant,Karazhan,Ramp Druid,2016-08-21 00:00:00.000000,2016-08-21 00:00:00.000000,2019-11-19 23:48:20.479992,0.0,1185,1185,druid,Ranked Deck,2620.0,"[120, 149, 149, 165, 165, 282, 282, 329, 480, 480, 523, 523, 548, 548, 620, 620, 633, 633, 22329, 22329, 27230, 33151, 33151, 33162, 33162, 35210, 42043, 42043, 42049, 42049]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/615211,2.0,5.0,10.0,4.0,6.0,1.0,0,2.0,Wild,8.0,22.0,0.0,1
1122965.0,Asasyn - Lotr,Kobrajeden,Boomsday,Unknown,2018-05-31 00:00:00.000000,2018-08-07 00:00:00.000000,2019-11-22 15:12:00.097303,68.0,540,472,rogue,None,1760.0,"[42, 74, 87, 87, 90, 164, 164, 323, 326, 326, 378, 378, 385, 385, 410, 433, 433, 471, 471, 479, 519, 545, 568, 568, 658, 659, 55456, 55532, 62876, 76995]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1122965,2.0,3.0,8.0,4.0,4.0,4.0,2,3.0,Standard,13.0,14.0,2.0,1
74914.0,Naxx Druid,dxcon,Live Patch 5506,Unknown,2014-07-21 00:00:00.000000,2014-07-20 00:00:00.000000,2019-11-16 09:53:48.586817,-1.0,1944,1945,druid,Ranked Deck,6340.0,"[31, 31, 34, 34, 73, 237, 242, 242, 329, 372, 372, 386, 386, 396, 459, 459, 463, 525, 548, 548, 587, 587, 620, 620, 633, 633, 7726, 7738, 7738, 7746]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/74914,2.0,0.0,7.0,4.0,7.0,3.0,3,4.0,Wild,21.0,9.0,0.0,1
1277697.0,Mecha'thun Warrior,ZefCypher,Rise of Shadows,Mecha'thun Warrior,2019-05-15 00:00:00.000000,2019-05-15 00:00:00.000000,2019-11-23 23:42:16.003221,0.0,192,192,warrior,Ranked Deck,11360.0,"[50, 50, 161, 166, 227, 241, 297, 366, 366, 428, 467, 493, 493, 664, 664, 89338, 89344, 89344, 89413, 89803, 89811, 89827, 89851, 89851, 89856, 89876, 89877, 89895, 89895, 90603]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1277697,2.0,6.0,7.0,3.0,2.0,5.0,1,4.0,Standard,13.0,15.0,1.0,1
126094.0,in progress (pala),user-2977772,Naxx Launch,Unknown,2014-12-03 00:00:00.000000,2014-12-02 00:00:00.000000,2019-11-16 16:34:59.917250,-1.0,1809,1810,paladin,None,6160.0,"[23, 33, 42, 42, 178, 260, 260, 293, 293, 383, 383, 396, 422, 422, 567, 7729, 7729, 7756, 7756, 12223, 12223, 12250, 12250, 12257, 12257, 12280, 12280]",27.0,0.0,0,0.0,https://www.hearthpwn.com/decks/126094,0.0,2.0,8.0,7.0,6.0,2.0,2,0.0,Wild,16.0,8.0,3.0,0
